UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3
558358,2,NULL,-1.0,0.0
558478,2,NULL,9.0,-1.0
558522,2,NULL,4.0,-1.0
558595,2,NULL,-1.0,9.0
559107,2,NULL,3.0,-1.0
559199,2,NULL,-1.0,0.0
559503,2,NULL,-1.0,2.0
560303,2,NULL,-1.0,3.0
560378,2,NULL,8.0,-1.0
560512,2,NULL,-1.0,2.0
560527,2,NULL,7.0,-1.0
560665,2,NULL,-1.0,5.0
560733,2,NULL,-1.0,3.0
560841,2,NULL,-1.0,4.0
560996,2,NULL,-1.0,7.0
561060,2,NULL,-1.0,9.0
561129,2,NULL,3.0,-1.0
561659,2,NULL,-1.0,7.0
561869,2,NULL,7.0,-1.0
562273,2,NULL,7.0,-1.0
563238,2,NULL,-1.0,4.0
563482,2,NULL,0.0,-1.0
563629,2,NULL,2.0,-1.0
563703,2,NULL,3.0,-1.0
563883,2,NULL,6.0,-1.0
563926,2,NULL,8.0,-1.0
564107,2,NULL,-1.0,2.0
564471,2,NULL,5.0,-1.0
564529,2,NULL,-1.0,2.0
564687,2,NULL,-1.0,2.0
564837,2,NULL,2.0,-1.0
565459,2,NULL,-1.0,7.0
565687,2,NULL,0.0,-1.0
565827,2,NULL,6.0,-1.0
566040,2,NULL,2.0,-1.0
566080,2,NULL,-1.0,1.0
566142,2,NULL,-1.0,2.0
566710,2,NULL,-1.0,6.0
567810,2,NULL,-1.0,2.0
568060,2,NULL,5.0,-1.0
568374,2,NULL,-1.0,3.0
568438,2,NULL,4.0,-1.0
569669,2,NULL,0.0,-1.0
569781,2,NULL,-1.0,4.0
569864,2,NULL,-1.0,5.0
570414,2,NULL,9.0,-1.0
570522,2,NULL,-1.0,4.0
570842,2,NULL,-1.0,4.0
570891,2,NULL,-1.0,0.0
570953,2,NULL,0.0,-1.0
570957,2,NULL,-1.0,6.0
571002,2,NULL,-1.0,8.0
571309,2,NULL,-1.0,6.0
571579,2,NULL,4.0,-1.0
571696,2,NULL,6.0,-1.0
571697,2,NULL,-1.0,5.0
571716,2,NULL,-1.0,6.0
571775,2,NULL,-1.0,8.0
571851,2,NULL,6.0,-1.0
572047,2,NULL,-1.0,9.0
572295,2,NULL,3.0,-1.0
572306,2,NULL,9.0,-1.0
572319,2,NULL,-1.0,0.0
572491,2,NULL,-1.0,8.0
572576,2,NULL,8.0,-1.0
572588,2,NULL,-1.0,3.0
572608,2,NULL,3.0,-1.0
572762,2,NULL,1.0,-1.0
572838,2,NULL,6.0,-1.0
572917,2,NULL,4.0,-1.0
573702,2,NULL,1.0,-1.0
574055,2,NULL,0.0,-1.0
574439,2,NULL,-1.0,7.0
574520,2,NULL,-1.0,3.0
574635,2,NULL,-1.0,9.0
574899,2,NULL,5.0,-1.0
574930,2,NULL,2.0,-1.0
574998,2,NULL,-1.0,5.0
575115,2,NULL,-1.0,7.0
575370,2,NULL,6.0,-1.0
575412,2,NULL,8.0,-1.0
575447,2,NULL,-1.0,2.0
575465,2,NULL,-1.0,7.0
575843,2,NULL,-1.0,8.0
575894,2,NULL,-1.0,2.0
576304,2,NULL,-1.0,9.0
576894,2,NULL,-1.0,7.0
576918,2,NULL,3.0,-1.0
576930,2,NULL,-1.0,2.0
577002,2,NULL,6.0,-1.0
577081,2,NULL,-1.0,7.0
577259,2,NULL,-1.0,1.0
577275,2,NULL,7.0,-1.0
577418,2,NULL,-1.0,2.0
577723,2,NULL,-1.0,6.0
578093,2,NULL,8.0,-1.0
578155,2,NULL,2.0,-1.0
578158,2,NULL,-1.0,2.0
578730,2,NULL,5.0,-1.0
578804,2,NULL,9.0,-1.0
578814,2,NULL,0.0,-1.0
578928,2,NULL,6.0,-1.0
579341,2,NULL,-1.0,7.0
579730,2,NULL,-1.0,3.0
579822,2,NULL,1.0,-1.0
580018,2,NULL,-1.0,6.0
580068,2,NULL,2.0,-1.0
580234,2,NULL,6.0,-1.0
580607,2,NULL,5.0,-1.0
580870,2,NULL,-1.0,8.0
580873,2,NULL,-1.0,5.0
581032,2,NULL,-1.0,4.0
581228,2,NULL,9.0,-1.0
581364,2,NULL,5.0,-1.0
581530,2,NULL,1.0,-1.0
581675,2,NULL,-1.0,7.0
581679,2,NULL,5.0,-1.0
581765,2,NULL,9.0,-1.0
582017,2,NULL,4.0,-1.0
582069,2,NULL,-1.0,2.0
582103,2,NULL,8.0,-1.0
582204,2,NULL,7.0,7.0
582543,2,NULL,-1.0,9.0
582556,2,NULL,-1.0,5.0
582839,2,NULL,-1.0,2.0
583011,2,NULL,4.0,-1.0
583095,2,NULL,0.0,-1.0
583155,2,NULL,-1.0,7.0
583571,2,NULL,-1.0,3.0
583619,2,NULL,3.0,-1.0
583779,2,NULL,2.0,-1.0
584355,2,NULL,2.0,-1.0
584400,2,NULL,-1.0,0.0
584490,2,NULL,-1.0,1.0
584577,2,NULL,2.0,-1.0
585074,2,NULL,-1.0,8.0
585288,2,NULL,-1.0,4.0
585319,2,NULL,-1.0,4.0
585400,2,NULL,0.0,-1.0
585435,2,NULL,-1.0,3.0
585759,2,NULL,9.0,-1.0
585862,2,NULL,0.0,-1.0
586084,2,NULL,1.0,-1.0
586308,2,NULL,-1.0,1.0
587160,2,NULL,-1.0,9.0
587181,2,NULL,4.0,-1.0
587299,2,NULL,-1.0,1.0
587606,2,NULL,-1.0,5.0
587613,2,NULL,-1.0,5.0
587791,2,NULL,-1.0,4.0
587811,2,NULL,5.0,-1.0
587860,2,NULL,-1.0,6.0
587883,2,NULL,8.0,-1.0
587886,2,NULL,6.0,-1.0
587979,2,NULL,-1.0,2.0
588138,2,NULL,8.0,-1.0
588153,2,NULL,-1.0,2.0
588228,2,NULL,5.0,-1.0
588631,2,NULL,-1.0,0.0
588701,2,NULL,-1.0,8.0
589128,2,NULL,-1.0,3.0
589224,2,NULL,-1.0,1.0
589320,2,NULL,-1.0,3.0
589406,2,NULL,3.0,-1.0
589488,2,NULL,4.0,-1.0
589670,2,NULL,-1.0,3.0
589675,2,NULL,9.0,-1.0
589901,2,NULL,8.0,-1.0
590133,2,NULL,-1.0,5.0
590313,2,NULL,-1.0,0.0
590321,2,NULL,6.0,-1.0
590464,2,NULL,-1.0,6.0
590489,2,NULL,-1.0,5.0
590569,2,NULL,9.0,-1.0
590663,2,NULL,-1.0,8.0
590940,2,NULL,-1.0,3.0
590993,2,NULL,5.0,-1.0
591463,2,NULL,-1.0,4.0
591546,2,NULL,5.0,-1.0
592015,2,NULL,-1.0,3.0
592276,2,NULL,-1.0,6.0
592952,2,NULL,-1.0,5.0
593168,2,NULL,-1.0,2.0
593948,2,NULL,6.0,-1.0
593960,2,NULL,-1.0,6.0
594094,2,NULL,9.0,-1.0
594190,2,NULL,2.0,-1.0
594408,2,NULL,5.0,-1.0
594593,2,NULL,7.0,-1.0
595228,2,NULL,-1.0,3.0
595431,2,NULL,-1.0,4.0
595473,2,NULL,7.0,-1.0
595550,2,NULL,5.0,-1.0
595629,2,NULL,9.0,-1.0
595652,2,NULL,-1.0,3.0
595770,2,NULL,-1.0,9.0
596032,2,NULL,1.0,-1.0
596124,2,NULL,-1.0,0.0
596140,2,NULL,1.0,-1.0
596892,2,NULL,8.0,-1.0
596914,2,NULL,7.0,-1.0
597215,2,NULL,-1.0,9.0
597218,2,NULL,-1.0,0.0
597414,2,NULL,-1.0,1.0
597570,2,NULL,4.0,-1.0
597771,2,NULL,5.0,-1.0
597903,2,NULL,6.0,-1.0
598107,2,NULL,-1.0,5.0
598469,2,NULL,-1.0,8.0
598663,2,NULL,-1.0,3.0
598903,2,NULL,-1.0,3.0
599128,2,NULL,-1.0,1.0
599191,2,NULL,-1.0,1.0
599567,2,NULL,5.0,-1.0
599920,2,NULL,-1.0,7.0
600041,2,NULL,8.0,-1.0
600328,2,NULL,-1.0,0.0
600379,2,NULL,-1.0,8.0
600443,2,NULL,1.0,-1.0
600520,2,NULL,-1.0,1.0
600603,2,NULL,9.0,-1.0
600743,2,NULL,-1.0,2.0
600825,2,NULL,4.0,-1.0
600873,2,NULL,4.0,-1.0
601543,2,NULL,3.0,-1.0
601833,2,NULL,-1.0,7.0
602770,2,NULL,7.0,-1.0
602805,2,NULL,2.0,-1.0
603601,2,NULL,-1.0,2.0
604074,2,NULL,-1.0,4.0
604123,2,NULL,5.0,-1.0
604171,2,NULL,-1.0,3.0
604371,2,NULL,-1.0,8.0
604470,2,NULL,9.0,-1.0
604628,2,NULL,1.0,-1.0
604643,2,NULL,2.0,-1.0
604702,2,NULL,-1.0,0.0
604750,2,NULL,-1.0,1.0
604804,2,NULL,-1.0,3.0
604893,2,NULL,7.0,-1.0
604906,2,NULL,3.0,-1.0
605021,2,NULL,-1.0,7.0
605504,2,NULL,3.0,-1.0
605637,2,NULL,3.0,-1.0
606013,2,NULL,-1.0,2.0
606173,2,NULL,6.0,-1.0
606189,2,NULL,-1.0,6.0
606589,2,NULL,3.0,-1.0
606665,2,NULL,-1.0,8.0
606788,2,NULL,2.0,-1.0
606846,2,NULL,-1.0,6.0
606924,2,NULL,7.0,-1.0
607151,2,NULL,7.0,-1.0
607360,2,NULL,-1.0,8.0
607488,2,NULL,7.0,-1.0
607669,2,NULL,-1.0,9.0
607940,2,NULL,-1.0,6.0
607952,2,NULL,4.0,-1.0
608068,2,NULL,3.0,-1.0
608502,2,NULL,3.0,-1.0
608594,2,NULL,2.0,-1.0
608692,2,NULL,8.0,-1.0
609200,2,NULL,-1.0,8.0
610184,2,NULL,-1.0,6.0
610272,2,NULL,-1.0,9.0
610781,2,NULL,8.0,-1.0
610996,2,NULL,2.0,-1.0
611956,2,NULL,2.0,-1.0
612063,2,NULL,0.0,-1.0
612220,2,NULL,-1.0,6.0
612385,2,NULL,3.0,-1.0
612485,2,NULL,6.0,-1.0
612670,2,NULL,-1.0,9.0
613085,2,NULL,2.0,-1.0
613231,2,NULL,-1.0,4.0
613329,2,NULL,-1.0,7.0
613363,2,NULL,2.0,-1.0
613713,2,NULL,4.0,-1.0
613859,2,NULL,-1.0,8.0
613964,2,NULL,1.0,-1.0
614095,2,NULL,6.0,-1.0
614096,2,NULL,-1.0,9.0
614235,2,NULL,-1.0,7.0
614570,2,NULL,-1.0,2.0
614580,2,NULL,4.0,-1.0
614757,2,NULL,-1.0,5.0
614830,2,NULL,-1.0,6.0
614871,2,NULL,-1.0,8.0
615039,2,NULL,-1.0,3.0
615123,2,NULL,3.0,-1.0
615147,2,NULL,4.0,-1.0
615171,2,NULL,4.0,-1.0
615361,2,NULL,-1.0,8.0
615576,2,NULL,2.0,-1.0
615953,2,NULL,-1.0,2.0
616279,2,NULL,7.0,-1.0
616346,2,NULL,-1.0,6.0
616481,2,NULL,2.0,-1.0
616614,2,NULL,-1.0,3.0
617065,2,NULL,1.0,-1.0
617097,2,NULL,-1.0,6.0
617296,2,NULL,1.0,-1.0
617412,2,NULL,3.0,-1.0
617419,2,NULL,-1.0,8.0
617630,2,NULL,4.0,-1.0
617809,2,NULL,-1.0,7.0
617912,2,NULL,-1.0,2.0
617928,2,NULL,2.0,-1.0
618271,2,NULL,9.0,-1.0
618671,2,NULL,-1.0,4.0
618683,2,NULL,9.0,-1.0
618686,2,NULL,5.0,-1.0
618770,2,NULL,7.0,-1.0
618930,2,NULL,-1.0,8.0
619047,2,NULL,-1.0,2.0
619067,2,NULL,-1.0,6.0
619840,2,NULL,3.0,-1.0
620602,2,NULL,5.0,-1.0
620703,2,NULL,7.0,-1.0
621058,2,NULL,6.0,-1.0
621215,2,NULL,2.0,-1.0
621400,2,NULL,-1.0,3.0
621482,2,NULL,9.0,-1.0
621905,2,NULL,0.0,-1.0
622250,2,NULL,4.0,-1.0
622446,2,NULL,-1.0,9.0
622502,2,NULL,6.0,-1.0
622578,2,NULL,0.0,-1.0
622694,2,NULL,-1.0,7.0
622766,2,NULL,5.0,-1.0
623328,2,NULL,-1.0,3.0
623527,2,NULL,3.0,-1.0
623690,2,NULL,-1.0,5.0
623959,2,NULL,0.0,-1.0
624335,2,NULL,-1.0,1.0
624353,2,NULL,-1.0,4.0
624476,2,NULL,6.0,-1.0
624589,2,NULL,7.0,-1.0
625048,2,NULL,1.0,-1.0
625079,2,NULL,1.0,-1.0
625090,2,NULL,-1.0,2.0
625169,2,NULL,-1.0,6.0
625371,2,NULL,7.0,-1.0
625799,2,NULL,-1.0,3.0
626723,2,NULL,7.0,-1.0
627081,2,NULL,2.0,-1.0
627187,2,NULL,7.0,-1.0
627528,2,NULL,0.0,-1.0
627877,2,NULL,-1.0,3.0
628189,2,NULL,-1.0,9.0
628363,2,NULL,-1.0,8.0
628807,2,NULL,-1.0,7.0
628974,2,NULL,-1.0,5.0
629439,2,NULL,1.0,-1.0
629700,2,NULL,3.0,-1.0
630346,2,NULL,6.0,-1.0
630356,2,NULL,-1.0,3.0
630499,2,NULL,3.0,-1.0
630795,2,NULL,4.0,-1.0
630985,2,NULL,6.0,-1.0
631317,2,NULL,-1.0,0.0
631610,2,NULL,6.0,-1.0
631657,2,NULL,-1.0,2.0
631773,2,NULL,-1.0,5.0
632354,2,NULL,-1.0,6.0
632426,2,NULL,-1.0,5.0
632466,2,NULL,-1.0,5.0
632637,2,NULL,-1.0,7.0
632714,2,NULL,-1.0,6.0
632910,2,NULL,9.0,-1.0
633527,2,NULL,-1.0,6.0
633548,2,NULL,-1.0,1.0
633633,2,NULL,-1.0,5.0
634107,2,NULL,0.0,-1.0
634516,2,NULL,-1.0,9.0
634550,2,NULL,9.0,-1.0
634852,2,NULL,3.0,-1.0
634898,2,NULL,-1.0,7.0
635010,2,NULL,9.0,-1.0
635149,2,NULL,2.0,-1.0
635221,2,NULL,-1.0,2.0
635327,2,NULL,0.0,-1.0
635635,2,NULL,4.0,-1.0
635997,2,NULL,9.0,-1.0
636094,2,NULL,4.0,-1.0
636302,2,NULL,8.0,-1.0
636399,2,NULL,-1.0,0.0
636569,2,NULL,-1.0,6.0
636855,2,NULL,6.0,-1.0
636907,2,NULL,2.0,-1.0
636931,2,NULL,-1.0,7.0
637098,2,NULL,-1.0,5.0
637132,2,NULL,2.0,-1.0
637314,2,NULL,-1.0,2.0
637438,2,NULL,-1.0,7.0
637636,2,NULL,-1.0,6.0
637729,2,NULL,9.0,-1.0
638205,2,NULL,4.0,-1.0
638461,2,NULL,3.0,-1.0
638612,2,NULL,3.0,-1.0
638646,2,NULL,7.0,-1.0
638917,2,NULL,-1.0,2.0
639099,2,NULL,-1.0,7.0
639149,2,NULL,-1.0,3.0
639205,2,NULL,4.0,-1.0
639422,2,NULL,-1.0,9.0
639435,2,NULL,-1.0,2.0
639530,2,NULL,-1.0,5.0
639835,2,NULL,7.0,-1.0
639885,2,NULL,6.0,-1.0
640061,2,NULL,-1.0,1.0
640166,2,NULL,1.0,-1.0
640287,2,NULL,-1.0,5.0
640465,2,NULL,-1.0,2.0
640534,2,NULL,1.0,-1.0
640785,2,NULL,-1.0,0.0
641372,2,NULL,-1.0,7.0
641664,2,NULL,4.0,-1.0
641878,2,NULL,-1.0,7.0
641913,2,NULL,-1.0,6.0
642051,2,NULL,5.0,-1.0
642278,2,NULL,-1.0,9.0
642426,2,NULL,7.0,-1.0
642626,2,NULL,8.0,-1.0
642646,2,NULL,2.0,-1.0
642662,2,NULL,-1.0,7.0
642980,2,NULL,-1.0,8.0
643185,2,NULL,1.0,-1.0
643313,2,NULL,0.0,-1.0
644003,2,NULL,8.0,-1.0
644041,2,NULL,-1.0,0.0
644107,2,NULL,-1.0,8.0
644129,2,NULL,7.0,-1.0
644580,2,NULL,5.0,-1.0
644623,2,NULL,-1.0,6.0
644686,2,NULL,-1.0,7.0
644823,2,NULL,-1.0,7.0
644826,2,NULL,3.0,-1.0
645842,2,NULL,3.0,-1.0
645903,2,NULL,8.0,-1.0
646178,2,NULL,8.0,-1.0
646406,2,NULL,-1.0,0.0
646634,2,NULL,-1.0,7.0
646783,2,NULL,-1.0,3.0
646909,2,NULL,-1.0,6.0
646958,2,NULL,8.0,-1.0
647110,2,NULL,9.0,-1.0
647493,2,NULL,6.0,-1.0
647837,2,NULL,-1.0,8.0
648342,2,NULL,6.0,-1.0
648374,2,NULL,3.0,-1.0
648385,2,NULL,-1.0,9.0
648910,2,NULL,-1.0,0.0
648924,2,NULL,4.0,-1.0
649308,2,NULL,-1.0,2.0
649389,2,NULL,0.0,-1.0
649512,2,NULL,-1.0,6.0
649623,2,NULL,-1.0,3.0
649656,2,NULL,-1.0,1.0
649882,2,NULL,-1.0,6.0
649953,2,NULL,3.0,-1.0
650119,2,NULL,-1.0,2.0
650198,2,NULL,7.0,-1.0
650678,2,NULL,6.0,-1.0
650964,2,NULL,-1.0,0.0
650996,2,NULL,0.0,-1.0
651007,2,NULL,-1.0,3.0
651122,2,NULL,-1.0,5.0
651148,2,NULL,-1.0,9.0
651324,2,NULL,7.0,-1.0
651564,2,NULL,-1.0,0.0
652435,2,NULL,9.0,-1.0
652517,2,NULL,7.0,-1.0
652906,2,NULL,-1.0,1.0
653139,2,NULL,5.0,-1.0
653244,2,NULL,7.0,-1.0
653264,2,NULL,-1.0,1.0
653504,2,NULL,-1.0,8.0
653629,2,NULL,3.0,-1.0
653783,2,NULL,-1.0,7.0
654006,2,NULL,4.0,-1.0
654362,2,NULL,-1.0,7.0
654415,2,NULL,-1.0,6.0
654548,2,NULL,-1.0,2.0
654565,2,NULL,6.0,-1.0
654654,2,NULL,6.0,-1.0
655014,2,NULL,-1.0,6.0
655366,2,NULL,8.0,-1.0
655644,2,NULL,4.0,-1.0
655747,2,NULL,-1.0,1.0
655885,2,NULL,-1.0,2.0
656299,2,NULL,-1.0,2.0
656377,2,NULL,-1.0,5.0
656595,2,NULL,3.0,-1.0
656745,2,NULL,-1.0,0.0
657033,2,NULL,2.0,-1.0
657500,2,NULL,3.0,-1.0
657612,2,NULL,-1.0,8.0
657732,2,NULL,8.0,-1.0
657952,2,NULL,6.0,-1.0
658202,2,NULL,-1.0,2.0
658214,2,NULL,8.0,-1.0
658328,2,NULL,7.0,-1.0
658339,2,NULL,5.0,-1.0
658485,2,NULL,3.0,-1.0
658717,2,NULL,4.0,-1.0
658828,2,NULL,6.0,-1.0
658986,2,NULL,5.0,-1.0
659180,2,NULL,-1.0,5.0
659404,2,NULL,7.0,-1.0
659439,2,NULL,-1.0,8.0
659739,2,NULL,7.0,-1.0
660423,2,NULL,5.0,-1.0
660635,2,NULL,3.0,-1.0
661093,2,NULL,-1.0,2.0
661124,2,NULL,-1.0,1.0
661209,2,NULL,-1.0,6.0
661430,2,NULL,-1.0,2.0
661441,2,NULL,-1.0,3.0
661459,2,NULL,-1.0,3.0
661491,2,NULL,8.0,-1.0
661606,2,NULL,-1.0,7.0
661676,2,NULL,-1.0,2.0
661860,2,NULL,-1.0,6.0
662152,2,NULL,6.0,-1.0
662236,2,NULL,-1.0,9.0
662575,2,NULL,6.0,-1.0
663318,2,NULL,1.0,-1.0
663332,2,NULL,1.0,-1.0
663598,2,NULL,-1.0,0.0
663607,2,NULL,-1.0,3.0
664167,2,NULL,7.0,-1.0
664374,2,NULL,0.0,-1.0
664706,2,NULL,-1.0,8.0
665299,2,NULL,8.0,-1.0
665559,2,NULL,6.0,-1.0
665611,2,NULL,-1.0,5.0
665717,2,NULL,-1.0,8.0
665759,2,NULL,-1.0,3.0
665883,2,NULL,1.0,-1.0
665982,2,NULL,2.0,-1.0
666093,2,NULL,5.0,-1.0
666177,2,NULL,6.0,-1.0
666314,2,NULL,4.0,-1.0
666367,2,NULL,-1.0,0.0
666453,2,NULL,-1.0,5.0
666615,2,NULL,6.0,-1.0
668082,2,NULL,7.0,-1.0
668086,2,NULL,5.0,-1.0
668136,2,NULL,7.0,-1.0
668647,2,NULL,4.0,-1.0
668665,2,NULL,6.0,-1.0
668742,2,NULL,-1.0,5.0
669000,2,NULL,-1.0,2.0
669318,2,NULL,8.0,-1.0
669597,2,NULL,2.0,-1.0
669687,2,NULL,-1.0,0.0
670030,2,NULL,-1.0,5.0
670348,2,NULL,-1.0,2.0
670430,2,NULL,-1.0,5.0
670894,2,NULL,-1.0,2.0
670993,2,NULL,0.0,-1.0
671253,2,NULL,1.0,-1.0
671324,2,NULL,-1.0,1.0
671736,2,NULL,0.0,-1.0
671836,2,NULL,9.0,-1.0
671943,2,NULL,-1.0,2.0
672220,2,NULL,9.0,-1.0
672379,2,NULL,8.0,-1.0
672415,2,NULL,5.0,-1.0
672473,2,NULL,5.0,-1.0
672525,2,NULL,9.0,-1.0
672555,2,NULL,5.0,-1.0
672950,2,NULL,-1.0,3.0
673760,2,NULL,2.0,-1.0
673893,2,NULL,2.0,-1.0
674023,2,NULL,-1.0,5.0
674296,2,NULL,-1.0,8.0
674304,2,NULL,7.0,-1.0
674648,2,NULL,6.0,-1.0
674734,2,NULL,-1.0,3.0
675038,2,NULL,3.0,-1.0
675155,2,NULL,7.0,-1.0
675209,2,NULL,6.0,-1.0
675212,2,NULL,5.0,-1.0
675534,2,NULL,9.0,-1.0
676326,2,NULL,-1.0,1.0
676578,2,NULL,-1.0,1.0
676673,2,NULL,4.0,-1.0
676931,2,NULL,4.0,-1.0
677196,2,NULL,-1.0,2.0
677255,2,NULL,8.0,-1.0
677485,2,NULL,-1.0,0.0
677675,2,NULL,-1.0,4.0
677816,2,NULL,-1.0,7.0
678047,2,NULL,1.0,-1.0
678902,2,NULL,-1.0,0.0
678904,2,NULL,7.0,-1.0
679156,2,NULL,-1.0,4.0
679229,2,NULL,2.0,-1.0
679590,2,NULL,3.0,-1.0
679998,2,NULL,-1.0,6.0
680185,2,NULL,-1.0,2.0
680596,2,NULL,-1.0,2.0
681063,2,NULL,-1.0,3.0
681643,2,NULL,-1.0,6.0
681662,2,NULL,0.0,-1.0
682029,2,NULL,-1.0,2.0
682047,2,NULL,-1.0,5.0
682485,2,NULL,2.0,-1.0
682545,2,NULL,7.0,-1.0
682845,2,NULL,-1.0,8.0
682858,2,NULL,-1.0,4.0
683077,2,NULL,2.0,-1.0
683246,2,NULL,-1.0,3.0
683517,2,NULL,9.0,-1.0
683670,2,NULL,0.0,-1.0
684091,2,NULL,-1.0,3.0
684209,2,NULL,-1.0,9.0
684316,2,NULL,9.0,-1.0
684537,2,NULL,2.0,-1.0
684546,2,NULL,-1.0,3.0
684645,2,NULL,8.0,-1.0
684987,2,NULL,-1.0,3.0
685236,2,NULL,2.0,-1.0
685416,2,NULL,-1.0,3.0
685503,2,NULL,7.0,-1.0
685832,2,NULL,-1.0,1.0
686032,2,NULL,1.0,-1.0
686399,2,NULL,5.0,-1.0
686721,2,NULL,6.0,-1.0
686834,2,NULL,0.0,-1.0
686846,2,NULL,8.0,-1.0
687166,2,NULL,7.0,-1.0
687321,2,NULL,-1.0,7.0
687892,2,NULL,6.0,-1.0
687961,2,NULL,3.0,-1.0
688091,2,NULL,-1.0,0.0
688135,2,NULL,-1.0,6.0
688150,2,NULL,-1.0,8.0
688530,2,NULL,-1.0,4.0
688718,2,NULL,-1.0,1.0
688729,2,NULL,-1.0,0.0
688801,2,NULL,-1.0,3.0
688853,2,NULL,6.0,-1.0
689165,2,NULL,-1.0,2.0
689362,2,NULL,-1.0,8.0
689579,2,NULL,-1.0,0.0
689769,2,NULL,-1.0,2.0
690502,2,NULL,-1.0,2.0
690573,2,NULL,-1.0,8.0
690614,2,NULL,0.0,-1.0
690754,2,NULL,-1.0,4.0
690814,2,NULL,-1.0,8.0
690943,2,NULL,0.0,-1.0
691520,2,NULL,0.0,-1.0
691641,2,NULL,-1.0,5.0
691787,2,NULL,3.0,-1.0
692159,2,NULL,7.0,-1.0
693848,2,NULL,4.0,-1.0
694194,2,NULL,1.0,-1.0
694371,2,NULL,-1.0,6.0
694467,2,NULL,-1.0,1.0
694930,2,NULL,5.0,-1.0
694940,2,NULL,-1.0,8.0
695090,2,NULL,-1.0,4.0
695253,2,NULL,2.0,-1.0
695262,2,NULL,7.0,-1.0
695401,2,NULL,-1.0,5.0
695757,2,NULL,-1.0,2.0
695889,2,NULL,-1.0,3.0
695995,2,NULL,0.0,-1.0
696019,2,NULL,4.0,-1.0
696285,2,NULL,-1.0,2.0
696514,2,NULL,6.0,-1.0
696524,2,NULL,6.0,-1.0
696943,2,NULL,-1.0,7.0
696956,2,NULL,-1.0,1.0
697337,2,NULL,-1.0,4.0
697786,2,NULL,-1.0,9.0
697791,2,NULL,-1.0,4.0
697829,2,NULL,6.0,-1.0
697936,2,NULL,-1.0,0.0
698201,2,NULL,2.0,-1.0
698273,2,NULL,1.0,-1.0
698458,2,NULL,8.0,-1.0
698772,2,NULL,-1.0,0.0
699080,2,NULL,6.0,-1.0
699168,2,NULL,-1.0,5.0
699288,2,NULL,5.0,-1.0
699301,2,NULL,5.0,-1.0
699375,2,NULL,-1.0,3.0
700188,2,NULL,-1.0,0.0
700487,2,NULL,-1.0,8.0
700658,2,NULL,-1.0,9.0
700942,2,NULL,0.0,-1.0
701428,2,NULL,-1.0,1.0
701457,2,NULL,3.0,-1.0
701686,2,NULL,3.0,-1.0
701781,2,NULL,-1.0,7.0
701867,2,NULL,-1.0,9.0
701885,2,NULL,4.0,-1.0
702010,2,NULL,1.0,-1.0
702181,2,NULL,2.0,-1.0
702269,2,NULL,-1.0,3.0
702368,2,NULL,7.0,-1.0
702387,2,NULL,8.0,-1.0
702413,2,NULL,3.0,-1.0
702505,2,NULL,9.0,-1.0
702536,2,NULL,3.0,-1.0
702726,2,NULL,5.0,-1.0
702953,2,NULL,-1.0,3.0
703085,2,NULL,-1.0,2.0
703128,2,NULL,-1.0,8.0
703350,2,NULL,-1.0,2.0
703469,2,NULL,-1.0,3.0
703589,2,NULL,-1.0,4.0
703704,2,NULL,0.0,-1.0
703800,2,NULL,4.0,-1.0
703916,2,NULL,8.0,-1.0
704032,2,NULL,4.0,-1.0
704057,2,NULL,8.0,-1.0
704232,2,NULL,-1.0,3.0
704378,2,NULL,5.0,-1.0
704473,2,NULL,5.0,-1.0
704740,2,NULL,0.0,-1.0
705279,2,NULL,-1.0,9.0
705430,2,NULL,6.0,-1.0
705499,2,NULL,-1.0,3.0
705736,2,NULL,6.0,-1.0
705948,2,NULL,2.0,-1.0
706052,2,NULL,2.0,-1.0
706313,2,NULL,-1.0,1.0
706346,2,NULL,-1.0,6.0
706637,2,NULL,-1.0,1.0
706682,2,NULL,7.0,-1.0
707123,2,NULL,-1.0,1.0
707141,2,NULL,-1.0,7.0
707158,2,NULL,0.0,-1.0
707286,2,NULL,-1.0,7.0
707320,2,NULL,-1.0,9.0
707419,2,NULL,-1.0,8.0
707666,2,NULL,-1.0,1.0
707770,2,NULL,-1.0,1.0
708183,2,NULL,2.0,-1.0
708331,2,NULL,8.0,-1.0
708350,2,NULL,9.0,-1.0
708541,2,NULL,-1.0,9.0
708581,2,NULL,-1.0,2.0
708633,2,NULL,-1.0,2.0
708713,2,NULL,-1.0,7.0
708864,2,NULL,-1.0,3.0
708999,2,NULL,9.0,-1.0
709151,2,NULL,0.0,-1.0
709186,2,NULL,-1.0,0.0
710213,2,NULL,-1.0,7.0
710454,2,NULL,1.0,-1.0
710975,2,NULL,8.0,-1.0
711466,2,NULL,-1.0,3.0
711498,2,NULL,5.0,-1.0
711715,2,NULL,8.0,-1.0
711788,2,NULL,-1.0,6.0
711904,2,NULL,-1.0,1.0
711944,2,NULL,9.0,-1.0
712224,2,NULL,-1.0,8.0
712301,2,NULL,-1.0,5.0
712754,2,NULL,-1.0,3.0
712833,2,NULL,5.0,-1.0
712884,2,NULL,-1.0,4.0
713418,2,NULL,7.0,-1.0
713534,2,NULL,1.0,-1.0
713810,2,NULL,4.0,-1.0
714007,2,NULL,-1.0,2.0
714053,2,NULL,9.0,-1.0
714224,2,NULL,-1.0,4.0
